id,adaptibility,danceability,duration,energy,explicit,happening,instrumentalness,loudness,mode,naturality,positiveness,release_date,reputation,speechiness,tempo,time_signature,total_tracks
1VOKLxTXpY4bXKzj,1,35.699999999999996,1081151.0,72.89999999999999,False,0.337,0.0434,-6.4719999999999995,6,0.614,0.594,1999,42,0.0745,179.861,3,11
R7+nKG+25psvajRe,0,52.0,365647.0,,False,0.19,0.0,-6.172000000000001,6,0.0643,0.371,2023-01-27,43,0.0349,93.728,4,2
oVp5uuXyowcMn2Mr,9,41.699999999999996,509071.0,63.0,False,0.0543,0.0134,,6,0.0209,0.341,2007-06-15,68,0.0898,94.214,4,13
k4P7S/6tlcdHYqIZ,5,67.0,552351.0,87.6,False,0.109,0.00302,-4.8100000000000005,5,0.0127,0.736,2011-05-23,66,0.0536,126.968,4,10
RUHofLOOA9l5Q1Co,0,61.199999999999996,333791.0,92.10000000000001,False,0.166,0.0,-5.676,6,0.0115,0.674,2015-04-14,60,0.0705,96.042,4,12
yLfoKYrvK3pxwqCj,7,75.4,329641.0,76.3,False,0.0901,2.23e-05,-4.254,5,0.0301,0.464,2021-11-04,81,0.0435,117.953,4,1
YCf4eVZyYEZlDi2F,10,52.7,555445.0,80.4,False,0.105,0.0,-3.3360000000000003,6,0.0104,0.221,2011-01-01,66,0.0358,107.486,4,16
fZKQ1Eo/XLBvHRWw,7,42.4,289789.0,12.9,False,0.112,0.911,-44.906,6,0.924,0.076,2022-10-17,50,0.064,98.54,1,1
p276+UYXLqm17stI,6,49.9,367845.0,69.5,True,0.659,2.85e-06,-13.904,6,0.333,0.235,2019-08-04,75,0.113,131.006,4,1
YAUc4jqRv92z3HYH,8,79.60000000000001,394167.0,45.9,False,0.0605,1.15e-05,-10.432,5,0.705,0.767,2017-04-21,61,0.0443,88.0,4,9
ddagsniSrjRov0ub,10,68.89999999999999,264831.0,8.51,False,0.102,0.937,-36.832,5,0.961,0.106,2022-11-18,49,0.0356,116.003,4,1
g6O3CtVCg1MoVQuq,0,81.39999999999999,549925.0,81.89999999999999,False,0.298,0.0,-20.424,5,0.143,0.807,1979-07-30,35,0.0587,108.338,4,7
gszqEHl/Arb5yVDj,3,35.0,404405.0,12.0,False,0.103,0.000289,-17.208,5,0.982,0.121,2020-04-03,68,0.0393,68.995,4,1
3QANJrWDNuTTevpU,10,53.0,579033.0,,False,0.256,0.488,-4.311999999999999,5,0.0271,0.397,2023-08-25,47,0.37,205.545,4,1
75QB9jRd4NVhDRaK,10,50.9,530323.0,17.5,False,0.185,0.412,-30.951999999999998,6,0.752,0.28,2023-02-24,33,0.0298,78.012,4,12
DU964+rkKtzhnKbN,0,60.8,489765.0,76.8,False,0.0629,0.0,-5.454000000000001,6,0.0913,0.809,2002,78,0.0475,88.059,4,29
q1R7qYn/6jPtGSKX,5,60.0,305005.0,83.0,False,0.0865,0.0,-0.5780000000000003,6,0.154,0.941,2020-12-03,53,0.311,79.836,4,1
khVoFy1sCOeAYHgM,4,57.99999999999999,422111.0,68.2,False,0.161,0.0316,-12.046,6,0.0792,0.774,2011-03-14,67,0.0332,77.53,4,6
+7xDcNYyCNe//slC,2,83.7,317723.0,47.8,False,0.159,0.615,-8.36,5,0.655,0.781,2022-06-15,58,0.0702,93.961,4,4
pHdyRi6JL/kmw06l,9,66.7,301915.0,1.76,False,0.0889,0.794,-31.436,5,0.313,0.271,2022-11-13,49,0.215,78.396,4,1
4V2iwEAR5ZLYRn14,1,50.0,433831.0,48.4,False,0.295,0.000307,-12.042000000000002,5,0.245,0.491,2020-08-25,44,0.0396,155.915,4,2
xQCNPdP3nIqawIKu,6,78.10000000000001,542991.0,62.8,True,0.227,0.00146,-6.529999999999999,5,0.0923,0.362,2015-05-11,53,0.0689,122.024,4,1
dMoJChmvagtZfRyF,9,35.6,714537.0,91.7,False,0.406,0.0,-7.0120000000000005,6,0.0335,0.518,1997-09-29,83,0.0479,171.176,4,13
5O/lhvuacb2RG91m,0,24.9,467017.0,94.3,False,0.162,0.00401,-5.3759999999999994,6,0.0286,0.458,1982-03-22,62,0.0669,173.671,4,8
8pHW0ChxoJBgckRN,9,74.8,489097.0,66.4,False,0.169,0.511,-6.380000000000001,5,0.407,0.849,2011-02-25,45,0.041,114.974,4,11
fl85SsPH9pFtjWXp,7,,484575.0,69.3,False,0.167,4.91e-05,-4.804,6,0.0127,0.67,2023-06-16,48,0.332,105.004,4,1
afCNJYtsgA3cuOKt,6,71.89999999999999,248005.0,36.0,False,0.0812,2.18e-06,-19.068,6,0.748,0.409,2017-08-14,76,0.398,80.184,4,1
N2NB3x1UJzZSWN7p,10,62.3,367979.0,44.2,False,0.0979,0.0,-13.547999999999998,5,0.265,0.697,2023-08-02,38,0.072,79.007,5,1
yqnc+Q8NLN4K/sOP,11,65.9,328023.0,61.5,False,0.187,0.0,-6.73,5,0.27,0.193,2018-06-22,78,0.0644,119.843,4,1
8Oy+izobP/gLR8Pf,11,43.9,420031.0,32.1,False,0.0447,0.167,-21.344,5,0.677,0.164,2021-07-22,36,0.0411,79.265,4,11
XCegT++OX4uq7JH0,8,56.2,442005.0,90.3,False,0.298,0.0939,-3.92,5,0.000187,0.791,2009-01-01,62,,132.009,4,10
Q/SbO2Ha16AahUCl,0,23.3,416047.0,92.0,False,0.175,0.000426,-5.182,6,0.000454,0.243,2023-01-01,42,0.0502,94.533,4,1
s/rsns3+raScS5YD,1,46.6,507791.0,96.3,False,0.848,0.0324,-1.4100000000000001,5,4.96e-06,0.155,2023-03-10,49,0.124,117.192,4,1
cvXbeXvrH4Y+7W1R,1,10.8,439899.0,92.7,False,0.0847,1.46e-06,-5.018000000000001,5,4.09e-06,0.407,2023-10-27,0,0.113,189.985,4,1
ijljOD8A8yziJoW4,7,44.2,469869.0,,False,0.0344,3.49e-05,-5.1080000000000005,6,6.67e-05,0.439,2023-09-22,54,0.0758,92.576,4,6
1XfWcDhA54QXADyM,3,46.7,457561.0,99.1,False,0.494,0.000175,-0.6459999999999999,5,7.88e-05,0.29,2023-06-23,45,0.164,117.827,3,1
tNOvd4zjf8Cypws9,3,36.3,489875.0,91.60000000000001,False,0.0911,0.000173,-4.058,5,0.000207,0.0953,2023-08-30,46,0.138,133.077,4,3
k2u+b1XvrZt1gVT3,6,51.1,278089.0,86.9,True,0.165,0.559,-14.579999999999998,5,0.000121,0.783,2023-02-03,32,0.047,128.394,4,10
wYaAbvZWwj5rYpH9,0,32.9,321205.0,78.60000000000001,True,0.423,1.14e-05,-8.448,5,0.00016,0.409,2023-03-01,33,0.221,142.999,4,2
kkoSOrHIrRt799s3,6,37.2,463923.0,98.5,True,0.152,0.00036,-0.7480000000000002,6,5.57e-05,0.369,2019-06-07,56,0.182,179.911,3,1
9dL7R4KGrM6oL7MI,11,46.800000000000004,456377.0,92.4,False,0.0976,0.905,-0.9779999999999998,5,0.00157,0.352,2021-09-03,38,0.17,180.058,4,1
Iqt2pI5YPvklf8BY,10,44.9,421417.0,97.1,False,0.141,0.0,-2.3200000000000003,6,0.00273,0.414,2015-09-18,61,0.0476,144.031,4,11
SyC3Z03ujces4e8x,11,13.0,382667.0,99.1,True,0.225,0.00412,-1.2519999999999998,6,1.15e-05,0.505,2016-11-18,59,0.0604,185.364,4,12
hXm2/U44a4M7Z+6C,1,38.7,362431.0,97.2,True,0.127,0.515,-1.0599999999999996,6,4.45e-06,0.384,2023-07-05,36,0.204,94.778,4,1
VwXMx6GJWEqiY7XN,4,17.2,768575.0,,False,0.0936,1.1e-05,-4.926,5,0.000139,0.039,2022-12-01,38,0.194,140.092,4,12
9kCLaLKt/VRZlJas,1,36.7,450057.0,91.7,False,0.0997,4.02e-06,-4.470000000000001,5,0.00116,0.438,2019-11-01,60,0.289,89.388,4,13
quMlUeh9e9/nvlcp,7,48.9,395233.0,98.0,False,0.0983,0.00874,-3.9299999999999997,6,7.86e-06,0.278,2022-09-09,39,0.0896,130.055,4,2
FDtgpMxDIO7dFpbS,11,48.6,533821.0,98.6,False,0.105,0.117,,5,0.000476,0.0389,2023-07-06,39,0.129,105.022,4,1
4PNDclDVLsMctDeL,5,54.6,432857.0,97.0,True,0.275,2.08e-05,-0.32200000000000006,5,0.000823,0.383,2005,73,0.097,100.065,4,12
TyJNcm6SxXxWHJNK,4,56.699999999999996,362857.0,98.7,True,0.371,2.38e-05,-3.138,6,0.000133,0.383,2016-10-21,66,0.0765,107.974,4,13
GTAVpcW5wPaBGHQo,5,22.8,934463.0,98.3,False,0.969,0.0589,,6,2.48e-05,0.0717,2023-10-27,0,0.147,113.007,3,10
gtJoOTGpNtwU98hT,8,31.5,465245.0,,True,0.22,0.207,-1.2640000000000002,6,0.00371,0.172,2023-03-22,45,0.217,181.075,4,5
qcf640Htz9/14/TR,10,23.7,720763.0,45.2,False,0.0724,0.841,-15.149999999999999,6,0.0945,0.308,2023-09-12,22,0.0375,167.169,4,1
5JF6qZmqa9G5TbkB,3,49.1,377205.0,96.6,False,0.153,0.346,-2.9480000000000004,6,9.12e-05,0.223,2001-04-02,65,0.0463,95.141,4,11
uG23pFoPUhMNAK5L,8,37.2,535493.0,95.6,False,0.0599,0.00122,-3.5459999999999994,6,0.000199,0.148,2023-02-10,48,0.161,75.007,4,1
8x5cyCvse6ZUPO/P,7,19.1,551619.0,94.1,False,0.49,0.0703,-1.0460000000000003,6,2.49e-05,0.171,2020-05-22,40,0.0919,130.112,4,1
SRfXX6ETIR202hnS,2,32.800000000000004,616317.0,94.6,False,0.0326,0.125,-10.012,6,2.44e-06,0.0391,2023-10-27,0,0.0711,129.85,4,1
xfUDK9JELK9bTDW0,1,,488991.0,87.4,False,0.353,0.00229,-2.782,6,6.05e-05,0.25,2003-11-21,59,0.0475,93.027,4,13
OdjqhghiC/3Xu8eK,1,45.9,375675.0,,True,0.325,5.68e-06,-5.446,6,0.00022,0.427,2023-02-03,59,0.105,95.535,4,1
5MyuXr60mDhTsfUD,10,20.7,312053.0,99.0,True,0.308,0.0427,-0.8040000000000003,5,2.87e-05,0.46,2023-06-02,54,0.239,88.723,4,1
mw9P5VOD0dL23bFd,2,57.599999999999994,566805.0,98.9,False,0.0243,0.0032,1.182,6,0.00252,0.352,2008-08-22,67,0.112,,4,15
xVywxBPl2f7dch9S,1,32.7,718671.0,82.19999999999999,False,0.0956,0.767,-7.676,6,0.00866,0.295,2023-10-27,0,0.0438,139.928,4,1
MAwZkmBuCxwEW4qd,10,31.2,536667.0,96.0,False,0.806,0.19,-7.327999999999999,5,9.75e-05,0.0699,2019-08-02,39,0.264,112.43,3,9
YQKwbUvABp8q7UJt,1,43.9,486961.0,,False,0.107,8.86e-06,-7.266,6,0.00504,0.24,2023-10-27,0,0.134,137.991,4,10
hEoJ3qDYMuFncnRO,4,45.7,495797.0,88.1,False,0.0959,0.01,,5,9e-06,0.0797,2023-02-09,40,0.0558,125.044,4,1
vSvM7nldr1HyYhfi,5,38.3,301657.0,88.0,False,0.642,0.305,-2.5780000000000003,6,1.16e-05,0.155,2023-10-27,0,0.0792,109.163,4,10
MsNsRhU9t5ZCKgDd,4,,1105231.0,,True,0.0919,0.659,-4.465999999999999,5,0.000202,0.0433,2022-10-14,58,0.083,135.13,4,10
ftqSGsNpFcWbpI1g,1,51.300000000000004,548633.0,97.5,False,0.245,0.626,-4.507999999999999,5,1.46e-05,0.143,2019-04-19,55,0.116,102.464,4,9
tX6V2Z1JChTIURnQ,5,54.800000000000004,483009.0,91.4,False,0.303,0.0,-4.682,5,0.013,0.437,2023-08-31,56,0.0993,142.954,4,6
Z4/3L+UA9VtIXrkD,4,39.0,410793.0,93.89999999999999,False,0.0968,0.0,-2.6559999999999997,5,5.08e-05,0.495,2019-06-07,75,0.0787,161.997,4,11
hUgoAVCzPJt+XNoK,1,25.5,522509.0,87.1,False,0.16,0.898,-3.710000000000001,5,9.49e-06,0.3,2021-09-03,46,0.0712,102.082,3,15
e/3L6bVJFmIif+6S,8,41.099999999999994,412005.0,96.5,True,0.268,0.00211,-4.112,6,0.000317,0.125,2021-04-23,50,0.21,150.071,4,6
8eAYJH0odGZw8C5X,7,61.9,439445.0,69.6,False,0.38,0.00555,-7.538,5,1.89e-05,0.727,2018-06-01,68,0.0315,125.986,4,10
JcFJCBrYHDSR1yyO,2,68.7,399551.0,67.7,False,0.0564,0.000137,-3.3439999999999994,6,0.000643,0.545,2005-12-06,79,0.0508,75.052,4,14
N6paM99B1fn/gJM/,4,36.5,413445.0,92.80000000000001,False,0.416,0.0633,,5,8.56e-06,0.517,2023-01-06,41,0.0616,167.982,4,1
EIq1HRVgg5+BVpTl,9,47.599999999999994,387241.0,98.0,False,0.239,0.000285,,5,0.00558,0.241,2023-03-16,47,0.0998,94.963,4,1
s4QEz24aXr6xi3ZZ,10,34.0,383493.0,97.2,True,0.0377,1.84e-05,-1.7119999999999997,5,0.000196,0.267,2023-06-14,59,0.196,92.502,4,1
G7XRmaRgHqfABvxJ,11,,432217.0,97.3,False,0.29,0.00296,-3.984,5,2.97e-05,0.0702,2023-07-11,50,0.107,103.273,4,1
QSTzaQUn2Ozbe/Fm,5,34.4,556325.0,95.5,True,0.211,0.000284,-2.7380000000000004,6,2.1e-05,0.124,2023-05-09,46,0.133,121.485,4,1
pZUdpdOfIjnSsnqJ,1,43.6,388421.0,91.7,True,0.313,0.00159,-5.25,5,8.7e-05,0.357,2022-04-15,41,0.152,132.282,4,1
6WZ67V+VED5qReEg,5,52.300000000000004,451337.0,98.1,False,0.0839,0.00206,-5.432,5,1.09e-05,0.29,2023-02-03,41,0.124,135.065,4,1
nQy5Ll31FWJqfxEc,5,56.10000000000001,459759.0,90.2,False,0.182,0.0,-0.6580000000000004,5,0.000278,0.48,2023-08-24,46,0.0851,94.951,4,1
S0OqjF2EsWn7ZhzS,11,47.8,470041.0,90.2,True,0.0743,2.24e-05,-4.628,6,7.75e-06,0.382,2022-05-08,51,0.0715,104.162,4,15
SAtoW21CDwN2oTYj,1,,418879.0,,False,0.37,0.137,-5.364000000000001,6,0.000108,0.168,2023-05-26,38,0.242,174.693,4,2
U/a8ALU9utLkUuUz,7,25.8,423151.0,81.6,False,0.287,0.0643,-9.29,6,4.5e-05,0.28,2022-07-29,42,0.0794,124.637,3,9
R0+oh+E/U2U6BXse,4,,503373.0,95.1,True,0.697,1.47e-06,-1.6079999999999997,5,0.000697,0.179,2023-09-22,44,0.349,176.889,4,2
MHrP09jW4tTQsUro,10,28.7,399497.0,99.1,True,0.368,0.00489,3.71,5,0.00657,0.108,2020-06-18,42,0.123,,4,1
Ju5d7MSn2Ek2bOTL,2,43.1,405459.0,95.3,False,0.451,0.000785,,6,6.61e-06,0.494,2023-10-27,0,0.0989,165.022,4,10
YlPyU8Q26zB5QRym,1,41.5,503449.0,98.3,False,0.108,5.23e-06,-5.686,5,1.34e-05,0.346,2023-05-25,50,0.151,112.294,4,1
bS+21N0yo9NijHaP,6,14.099999999999998,581693.0,97.3,True,0.165,0.0145,-3.686,6,4.36e-05,0.0728,2021-10-01,39,0.25,180.01,3,2
iqssJVd3fXuXTjuB,9,35.3,413705.0,91.8,False,0.314,7.33e-05,-4.468,5,3.53e-05,0.179,2023-03-03,56,0.18,200.004,4,1
iQmJjhZIYsBPWo8L,0,52.7,340325.0,96.7,False,0.066,0.341,0.3780000000000001,6,0.000405,0.629,2017-10-20,65,0.0638,99.938,4,9
zN+o4nY8ATKp8PjH,7,56.8,494803.0,91.5,False,0.251,0.0,-4.698,6,0.000466,,2023-02-17,54,0.074,109.94,4,1
jHfexOoUq14SgGPX,8,,355257.0,87.0,False,0.155,8.56e-06,-10.478,5,0.000123,0.541,2022-09-16,69,0.0533,145.02,4,10
qdwM44CUwyMpPoo7,7,39.6,437851.0,96.7,False,0.114,0.0,-1.904,6,1.01e-05,0.206,2021-08-11,40,0.108,156.13,4,2
OjC4AOdhrY5qH0wd,6,,445147.0,,True,0.335,0.000395,-6.146000000000001,6,0.00295,0.0771,2023-03-31,44,0.14,104.936,4,5
42aaGyLKSF09MDsR,7,58.9,431365.0,99.1,True,0.431,0.0,-2.26,6,0.00188,0.196,2023-10-27,0,0.197,121.971,4,13
bS+QT+p1MEr5j8Kz,1,49.2,318839.0,98.3,False,0.633,0.0162,-4.555999999999999,6,2.13e-05,0.307,2023-01-20,48,0.229,134.049,4,1
8EeRr7zV57HpVbnL,0,45.2,330611.0,96.7,True,0.203,0.0,-2.2140000000000004,5,0.00108,0.313,2023-06-30,74,0.514,145.231,4,1
oIDS3kRsg5YsOzDX,11,25.2,539205.0,95.8,True,0.324,1.85e-05,,5,0.000109,0.0435,2023-10-27,0,0.251,111.459,3,1
seYhpngk9Ib+H+aI,1,54.0,494751.0,96.7,False,0.683,0.0,-3.3480000000000008,5,0.00796,0.293,2017-07-21,64,0.162,,4,12
cbw0urfBWZ12+tbM,7,40.8,442699.0,78.2,False,0.104,1.21e-06,-4.2059999999999995,5,0.00277,0.231,2023-02-17,53,0.0885,164.85,4,13
TlrXcJPXTYarGuOz,9,47.5,,83.1,False,0.346,0.854,-9.838,5,0.000145,0.521,2006-04-28,65,0.0505,110.42,3,11
kRO5RMv/a6i0pH01,8,34.699999999999996,403599.0,96.5,True,0.4,4.02e-05,-6.715999999999999,5,0.000165,0.27,2019-05-31,50,0.089,124.885,4,10
cbV3rAyxsQgTxL3p,5,43.2,431005.0,95.3,True,0.1,2.17e-05,-8.834,5,2.75e-05,0.511,2023-10-23,27,0.139,159.929,4,6
RQjVOAekQRkK4WAh,6,32.800000000000004,564191.0,82.6,True,0.0818,0.000944,-5.17,6,0.000224,0.341,1999-04-13,68,0.0362,106.606,4,10
xBUDheTZdjMi42T4,11,45.1,793005.0,84.1,False,0.0741,0.00181,-9.032,5,0.000132,0.374,2023-10-27,0,0.0547,134.701,4,8
N6bsSzSPk9GiXnxj,2,42.699999999999996,373525.0,,True,0.446,0.016,-0.4939999999999998,6,6.6e-05,0.351,2022-11-25,46,0.0591,90.021,4,11
aMoE6rJS4g66zmUy,11,,439389.0,98.3,False,0.423,0.0598,-3.378,6,1.48e-05,0.139,2020-07-24,48,0.241,130.055,4,1
BmonVfmTfEBgz0oT,0,52.2,584245.0,83.3,False,0.17,0.0,-8.778,5,0.00821,0.344,2023-10-24,31,0.0491,126.008,4,1
O+NOOHxDXLQFEP7p,7,26.3,425631.0,99.1,False,0.11,0.000134,-2.1559999999999997,6,0.000453,0.036,2021-10-15,43,0.483,87.883,1,1
ooYVdCupyExF3m7X,7,55.1,327139.0,94.6,False,0.502,0.0765,-5.194000000000001,6,6.86e-05,0.395,2023-05-19,42,0.0607,117.012,4,1
YLyZslM2z+Bbay3C,1,30.7,308005.0,99.5,True,0.187,0.0416,1.608,6,0.00015,0.114,2022-01-21,49,0.274,197.087,4,1
mtwjYTgBennV3QF2,9,36.8,388245.0,,True,0.347,0.0,,6,1.03e-05,0.175,2019-07-26,50,0.21,138.894,4,10
7ar2BctNu8zlCHV4,9,54.2,413811.0,96.0,True,0.0565,2.21e-05,-4.362,6,0.000571,0.722,2015-09-04,69,0.106,155.013,4,14
CG/ZPp1bG495IOIi,1,35.9,335709.0,89.9,False,0.232,0.0,-1.5860000000000003,5,0.00441,0.342,2023-03-24,32,0.0592,162.944,4,3
kKhb5i5aA3Y82DKA,4,35.6,487831.0,99.5,False,0.403,0.000196,,5,3.26e-06,0.167,2017-11-03,64,0.172,183.985,4,11
L8mptxhRnUv/SA0n,9,58.9,583629.0,,True,0.383,4.35e-06,-5.928000000000001,6,0.0289,0.232,2020-06-25,63,0.15,102.489,4,1
alKQ5XyTjX7IdkGE,7,52.1,644683.0,89.5,False,0.0985,0.349,,6,5.54e-05,0.237,2019-03-28,60,0.0442,120.117,4,2
dGZxNGnZ9N3SFwD1,4,52.400000000000006,428229.0,97.7,False,0.0876,3.29e-05,-3.3100000000000005,5,6.42e-05,0.312,2023-07-14,45,0.185,119.964,4,1
o4wlqv625nmlGnR2,9,51.5,455699.0,87.1,False,0.056,0.0,-4.6240000000000006,5,0.0539,0.289,2017-05-19,64,0.0674,134.015,4,10
hYP/VwopQThSHiJO,7,39.900000000000006,715999.0,,False,0.378,1.9e-05,-0.532,6,1.64e-05,0.219,2023-03-16,32,0.215,83.944,4,1
bH6OEkPzGg41dkIe,1,32.300000000000004,447737.0,85.6,False,0.0749,2.68e-05,,5,0.00595,0.325,2023-07-06,51,0.0656,165.059,4,5
gyxYJf1q4TX8xxgV,8,19.6,615057.0,92.5,True,0.274,0.000258,-3.9499999999999993,6,7.71e-06,0.133,2023-06-23,44,0.0852,129.84,4,10
ahGsGBZCfQ7Ae0gh,1,51.4,478485.0,,False,0.309,0.00025,-0.07800000000000029,6,4.44e-05,0.13,2023-09-22,42,0.13,105.006,4,10
ZqE9dhsvAjnmuZNf,4,50.6,621935.0,97.6,False,0.357,0.00202,-3.2840000000000007,5,0.000141,0.163,2023-10-27,0,0.0542,117.994,4,5
crgTHdy6RNynzTGH,8,32.0,391367.0,96.39999999999999,True,0.114,0.000419,-1.9960000000000004,6,1.56e-05,0.327,2023-10-27,0,0.13,95.144,4,12
2NUt5/0oCJZhT5aK,5,56.8,461871.0,90.7,False,0.0982,0.0,-4.282,5,0.00115,0.337,2018-03-09,59,0.0488,112.037,4,12
5ZC2vbc1X2k6Pi6+,6,36.5,477159.0,93.0,False,0.38,0.0564,-6.656000000000001,6,0.000931,0.235,2023-09-13,55,0.126,165.025,4,1
WACuQy5TWedDlyQ/,1,29.299999999999997,624941.0,,False,0.0954,0.000196,-5.188000000000001,6,7.49e-05,0.177,2019-02-15,49,0.121,98.059,4,12
UEK28SK62DR0Sgh3,8,23.200000000000003,430083.0,97.0,False,0.248,0.0,-2.9779999999999998,6,0.000577,0.171,2023-03-31,50,0.415,195.037,4,11
rySXGLZLRR53MVrQ,11,46.7,379109.0,93.5,True,0.405,0.0,-1.2060000000000004,6,0.000231,0.294,2023-06-01,72,0.125,105.101,3,1
/4FEV5nYYJokzzmJ,10,41.699999999999996,482949.0,99.0,True,0.322,0.261,-0.6399999999999997,6,0.000398,0.0488,2023-10-24,24,0.209,81.527,4,1
Jg3ccWbbCvh5M5fS,10,15.9,350207.0,95.6,False,0.336,0.878,-4.805999999999999,6,3.58e-05,0.17,2023-05-18,43,0.204,166.56,4,13
zoYjMmFpUpGJRH1x,8,44.2,449323.0,95.8,False,0.656,1.64e-05,-3.628,6,8.04e-06,0.166,2022-04-20,62,0.0771,109.887,4,1
lmCS3jgC3y06vhfF,0,36.8,472725.0,93.30000000000001,False,0.662,4.03e-05,-3.596,6,0.00094,0.141,2023-10-27,0,0.129,99.901,4,1
XYzRYF+JroiftDTS,1,22.0,766079.0,95.39999999999999,True,0.369,0.000733,-2.4880000000000004,6,0.000178,0.206,2022-03-03,43,0.172,197.672,4,1
eog/JD6G1BewM9q8,0,69.3,409711.0,87.1,False,0.11,2.01e-05,-1.7779999999999996,6,0.00358,0.533,2001-04-16,61,0.0844,111.989,4,11
tNxDepmfOCsiQEPa,11,39.1,486443.0,94.6,False,0.405,0.00263,-2.652,5,6.44e-05,0.0419,2023-02-10,52,0.0821,105.011,4,12
DoUSOFB9MGR+Ccrf,8,34.0,704089.0,93.5,True,0.13,0.000159,-2.58,6,0.00195,0.322,2022-11-08,30,0.0942,131.329,4,1
JpK9y81KQTXJjiMH,10,59.3,417765.0,89.2,False,0.235,0.0634,-4.138,5,0.000938,0.389,2023-02-17,36,0.0608,95.006,4,3
oUBbynrPe8fn5a/t,4,43.4,262289.0,91.10000000000001,False,0.357,0.0643,-8.78,6,0.000151,0.426,2020-06-26,55,0.11,139.702,4,13
0evgBvghzFgCaE3y,8,26.200000000000003,467897.0,96.39999999999999,False,0.28,0.00428,-7.112,6,0.00106,0.087,2023-07-14,45,0.241,110.236,4,1
E6BqnVymuJzTOTq9,0,23.799999999999997,520845.0,,False,0.159,0.00154,,6,8.67e-05,0.122,2023-10-27,0,0.275,178.022,3,6
/pg8Nk76z5lSb/mL,1,54.900000000000006,417679.0,95.19999999999999,True,0.134,0.00496,-3.83,6,0.00313,0.373,2023-04-07,45,0.0738,,4,1
64yKTsxY7y2MRPhJ,11,42.8,352489.0,98.4,True,0.125,1.28e-05,1.5659999999999998,5,0.000264,0.264,2022-03-23,15,0.22,180.033,4,1
QMi1ejONSBI0pVPZ,6,27.0,510465.0,,False,0.525,0.0247,-4.09,6,3.28e-05,0.325,2018-05-04,64,0.0866,99.731,3,10
obP08EfzYf2sYGfv,9,45.300000000000004,311581.0,93.4,False,0.123,0.00023,-4.218,6,0.0128,0.385,2023-05-19,40,0.0796,167.853,4,6
QQ1ZIlp4D5Vm8Dz7,2,25.6,409111.0,,False,0.491,0.0,-4.218,5,0.123,0.178,2023-10-27,0,0.193,,4,10
bj4jEHSqTKGCcfz9,9,22.8,462991.0,99.5,True,0.143,0.138,0.3780000000000001,6,7.45e-05,0.0778,2022-11-25,44,0.121,106.461,4,1
bZtn3mQ87ZL50YaT,9,48.0,435235.0,94.39999999999999,False,0.337,0.0,-2.6660000000000004,5,0.00235,0.343,2023-01-20,36,0.155,163.019,4,10
S8eB2gBxbd/CDZtM,10,54.300000000000004,403337.0,80.80000000000001,True,0.114,0.00336,-5.968,6,7.19e-05,0.472,2010-01-01,68,,95.19,4,12
teST5T6ER0ucQmjQ,1,49.4,257605.0,99.2,False,0.101,0.00256,-5.542,6,7.16e-05,0.278,2022-12-02,38,0.0727,,4,4
4mDcAcc0I4ZlQlgx,11,57.3,579125.0,92.9,True,0.718,0.0723,-6.992000000000001,6,0.00218,0.284,1999,73,0.082,97.57,4,16
Cmby7hgdBrfsf3C7,0,53.300000000000004,376259.0,86.5,True,0.283,8.83e-05,-5.938000000000001,5,0.000428,0.605,2022-04-08,66,0.0601,94.969,4,14
VKKsvW0EvJBtGUv4,10,25.8,351451.0,97.39999999999999,True,0.86,0.821,-3.7859999999999996,5,2.85e-05,0.457,2022-10-14,45,0.162,195.199,3,1
T8UGY7eibjmur78M,1,28.999999999999996,705125.0,79.9,False,0.594,0.894,-3.7219999999999995,5,0.000166,0.0351,2022-09-14,48,0.0679,125.021,4,1
dM0xMV6QzZt9a2BA,9,41.9,801285.0,,False,0.112,0.00191,-3.1340000000000003,6,0.00216,0.0474,2023-10-25,38,0.197,153.059,3,1
Pp1cOa4aUEtDlvx/,6,30.099999999999998,573475.0,95.7,False,0.0948,0.166,-5.465999999999999,6,0.000379,0.266,2020-07-24,38,0.111,119.995,4,1
Ynz8+U98ur77Oecj,7,42.3,292357.0,97.5,True,0.346,0.0,-5.42,6,0.00372,0.387,2022-08-19,67,0.397,172.046,4,15
bUFjMDlRSO66DZ3T,7,49.7,430011.0,91.60000000000001,True,0.36,0.0,-1.646,6,0.000323,0.401,2020-10-22,62,0.108,96.051,4,1
xV/qOsXvLO/Q8AN3,7,22.3,584085.0,96.3,True,0.417,0.0,,6,0.0091,0.115,2023-01-06,28,0.138,107.54,5,1
SwtkD0n0R5RNNUsH,4,40.300000000000004,499899.0,98.9,False,0.283,0.629,-2.234,5,1.04e-05,0.267,2023-10-27,0,0.0979,105.045,4,9
cwgV5oPavcC8kGzr,8,52.5,466451.0,96.39999999999999,False,0.279,0.000168,-5.9399999999999995,6,0.00169,0.35,2022-10-28,38,0.0652,109.005,4,1
ez8WsPTnT/MvLX0T,4,44.1,505235.0,,False,0.113,4.06e-05,-7.696,5,0.000212,0.106,2023-08-24,29,0.0607,157.935,4,2
mnM1qFWuWxpGorgY,2,35.4,390751.0,77.10000000000001,False,0.0867,0.0,-5.3420000000000005,6,0.00192,0.436,2023-05-17,41,0.296,141.144,4,3
0CUxaOQQgd+PtNcj,8,59.8,268981.0,76.0,True,0.0159,0.618,-8.02,5,0.00113,0.918,2023-01-05,37,0.082,156.082,4,2
